tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,urls,desc
tt0043915,movie,People Will Talk,People Will Talk,0,1951.0,\N,110,"Comedy,Drama,Romance",https://www.imdb.com/title/tt0043915,"Directed by Joseph L. Mankiewicz.  With Cary Grant, Jeanne Crain, Finlay Currie, Hume Cronyn. Dr. Noah Praetorius falls in love with Debra, a student who finds out that she is pregnant by her old boyfriend."
tt0043917,short,Pest Man Wins,Pest Man Wins,0,1951.0,\N,16,"Comedy,Short",https://www.imdb.com/title/tt0043917,"Directed by Jules White.  With Moe Howard, Larry Fine, Shemp Howard, Margie Liszt. The stooges are pest exterminators who drum up business by planting vermin in a ritzy mansion where a party is going on. The boys are hired, but must dress as guests to work unobserved. They disrupt the party and a wild pie fight ensues."
tt0043919,movie,Pickup,Pickup,0,1951.0,\N,78,"Drama,Film-Noir",https://www.imdb.com/title/tt0043919,"Directed by Hugo Haas.  With Hugo Haas, Beverly Michaels, Allan Nixon, Howland Chamberlain. Low-budget, tabloid-lurid story with high camp value of older man falling for much younger beauty who's busy figuring out how she can kill him now that they're married. Nasty verbal encounters and above all, Beverly Michaels, spike up this flick."
tt0043920,movie,Pier 23,Pier 23,0,1951.0,\N,58,"Crime,Drama,Mystery",https://www.imdb.com/title/tt0043920,"Directed by William Berke.  With Hugh Beaumont, Ann Savage, Edward Brophy, Richard Travis. Private detective finds himself framed for the murders of a wrestler and a crooked referee, then for the murder of a mystery man posing as a new parolee from Alcatraz."
tt0043921,movie,First Start,Pierwszy start,0,1951.0,\N,103,Drama,https://www.imdb.com/title/tt0043921,"Directed by Leonard Buczkowski.  With Jadwiga Chojnacka, Adam Mikolajewski, Janusz Jaron, Jerzy Pietraszkiewicz."
tt0043923,movie,Pistol Harvest,Pistol Harvest,0,1951.0,\N,60,"Action,Drama,Romance",https://www.imdb.com/title/tt0043923,"Directed by Lesley Selander.  With Tim Holt, Joan Dixon, Robert Clarke, Mauritz Hugo. Life is sweet for cowboy Tim as he plans to marry pretty Felice, ward to wealthy rancher Terry, who plans to buy up adjoining range land as a wedding present to the newlyweds. Trouble brews, however, when no-good businessman Elias Norton hires a couple of saddle tramps to relieve Terry of the $30,000 he planned on using to buy the property."
tt0043924,movie,A Place in the Sun,A Place in the Sun,0,1951.0,\N,122,"Drama,Romance",https://www.imdb.com/title/tt0043924,"Directed by George Stevens.  With Montgomery Clift, Elizabeth Taylor, Shelley Winters, Anne Revere. A poor boy gets a job working for his rich uncle and ends up falling in love with two women."
tt0043925,short,Plutopia,Plutopia,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043925,"Directed by Charles A. Nichols.  With Jim Backus, Pinto Colvig, James MacDonald. Mickey's on vacation at Camp Utopia. At first Pluto thinks it really is utopia: trees everywhere and a cat to chase. But the cabin rules are strict: no dogs indoors, and dogs must be muzzled and leashed. Mickey puts Pluto out to sleep, just out of reach of his food, and the cat comes down and taunts him. Pluto falls asleep and dreams of his ""Plutopia"" with a subservient cat begging Pluto to bite ..."
tt0043926,movie,Los pobres siempre van al cielo,Los pobres siempre van al cielo,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0043926,"Directed by Jaime Salvador.  With Evita Muñoz 'Chachita', Freddy Fernández, Domingo Soler, Matilde Palou. A pair of orphans are adopted by a couple of poor elderly, children in order to help them begin to work selling newspapers. They are attacked by a group of newsboys to get them out of the place, Andres (Freddy Fernandez ""El Pichi"") defending his sister, pushes one of the attackers guys who falls and is hit by a truck. Andres is taken to a juvenile accused of murder. Moreover, his sister Lupita (..."
tt0043927,movie,La Poison,La poison,0,1951.0,\N,85,"Comedy,Crime",https://www.imdb.com/title/tt0043927,"Directed by Sacha Guitry.  With Michel Simon, Jean Debucourt, Jacques Varennes, Jeanne Fusier-Gir. Through a series of circumstances and plot twists an enterprising man manages to get away with murdering his wife, even though he cheerfully admits his guilt in court."
tt0043928,movie,Poker,Poker,0,1951.0,\N,96,Thriller,https://www.imdb.com/title/tt0043928,"Directed by Gösta Bernhard.  With Stig Järrel, Kenne Fant, Ingrid Backlin, Arne Källerud. Sven Bergström is charged with murder, alternatively a man slaughter, on an infamous professional poker player called ""The Rover"". The trial is in progress. In retrospect, we witness Svens life until the time of the crime."
tt0043929,movie,Porca miseria,Porca miseria,0,1951.0,\N,\N,Comedy,https://www.imdb.com/title/tt0043929,"Directed by Giorgio Bianchi.  With Isa Barzizza, Carlo Croccolo, Francesco Golisano, Riccardo Billi."
tt0043932,movie,Prairie Roundup,Prairie Roundup,0,1951.0,\N,55,"Comedy,Music,Western",https://www.imdb.com/title/tt0043932,"Directed by Fred F. Sears.  With Charles Starrett, Mary Castle, Frank Fenton, The Sunshine Boys. Steve Carson, a former Texas Ranger Captain, shoots a fleeing hold-up bandit and is framed on a murder charge. He escapes with the help of his pal Smiley and they hire out as cowhands on a ranch owned by Toni Eaton. Steve, as the Durango Kid, learns that Buck Prescott has been fleecing the local ranchers by paying low prices for their cattle that have been stampeded by his henchmen. But he has no..."
tt0043933,movie,The Pride of Maryland,The Pride of Maryland,0,1951.0,\N,60,Drama,https://www.imdb.com/title/tt0043933,"Directed by Philip Ford.  With Stanley Clements, Peggy Stewart, Frankie Darro, Joe Sawyer."
tt0043934,movie,Primanerinnen,Primanerinnen,0,1951.0,\N,95,"Drama,Romance",https://www.imdb.com/title/tt0043934,"Directed by Rolf Thiele.  With Ingrid Andree, Walter Giller, Christiane Jansen, Jochen Meyn. The story of a first love will always be tainted with all the wishes and errors of being young, it will always begin with a gentle encounter, an unexpected timid happiness and will end with a disappointing experience."
tt0043935,movie,The Prince Who Was a Thief,The Prince Who Was a Thief,0,1951.0,\N,88,Adventure,https://www.imdb.com/title/tt0043935,"Directed by Rudolph Maté.  With Tony Curtis, Piper Laurie, Everett Sloane, Jeff Corey. In 13th-century Tangiers, regent Mustapha hires a paid assassin to kill baby Prince Hussein in order to usurp his throne but the assassin has second thoughts and steals the baby for himself."
tt0043937,short,The Prize Pest,The Prize Pest,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043937,"Directed by Robert McKimson.  With Mel Blanc, Tedd Pierce. For no apparent reason, Porky Pig is awarded the grand prize of the ""What's the Name of Your Name"" game show. Unfortunately, the prize is Daffy Duck, whose tactless and rude visit gets him tossed out Porky's house by the irate pig. Insulted, Daffy decides to get back at Porky by pretending to have dissociative identity disorder, becoming a hideous monster whenever he's treated unpleasantly. When ..."
tt0043938,movie,The Prowler,The Prowler,0,1951.0,\N,92,"Drama,Film-Noir,Thriller",https://www.imdb.com/title/tt0043938,"Directed by Joseph Losey.  With Van Heflin, Evelyn Keyes, John Maxwell, Katherine Warren. When Susan Gilvray reports a prowler outside her house police officer Webb Garwood investigates and sparks fly. If only her husband wasn't in the way."
tt0043940,movie,Puck - heter jag,Puck - heter jag,0,1951.0,\N,101,"Comedy,Romance",https://www.imdb.com/title/tt0043940,"Directed by Schamyl Bauman.  With Sickan Carlsson, Karl-Arne Holmsten, Naima Wifstrand, Marianne Löfgren. Romance blossoms between single seamstress Puck and the engaged art critic Roger."
tt0043942,movie,Purple Heart Diary,Purple Heart Diary,0,1951.0,\N,73,Drama,https://www.imdb.com/title/tt0043942,"Directed by Richard Quine.  With Frances Langford, Judd Holdren, Ben Lessy, Tony Romano. A trio of singers is entertaining wounded soldiers of WWII. They encourage a mutilated soldier in his love to a nurse."
tt0043943,short,Putty Tat Trouble,Putty Tat Trouble,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043943,"Directed by Friz Freleng.  With Mel Blanc, Bea Benaderet. Sylvester Cat and a one-eyed orange tabby have a feud over catching Tweety Bird, who seems to merely be enjoying himself."
tt0043946,movie,Quebec,Quebec,0,1951.0,\N,85,"Adventure,History",https://www.imdb.com/title/tt0043946,"Directed by George Templeton.  With John Drew Barrymore, Corinne Calvet, Barbara Rush, Patric Knowles. Story of a revolt against England in 1830s Canada."
tt0043947,movie,Queen for a Day,Queen for a Day,0,1951.0,\N,107,"Comedy,Drama",https://www.imdb.com/title/tt0043947,"Directed by Arthur Lubin.  With Jack Bailey, Jim Morgan, Fort Pearson, Melanie York. A series of vignettes linked together with the popular radio show of the same name, where women publicly reveal why they deserve to be Queen for the Day."
tt0043949,movie,Quo Vadis,Quo Vadis,0,1951.0,\N,171,"Biography,Drama,History",https://www.imdb.com/title/tt0043949,"Directed by Mervyn LeRoy, Anthony Mann.  With Robert Taylor, Deborah Kerr, Leo Genn, Peter Ustinov. Fierce Roman commander Marcus Vinicius becomes infatuated with beautiful Christian hostage Lygia and begins questioning the tyrannical leadership of the despot Emperor Nero."
tt0043950,movie,¿Qué te ha dado esa mujer?,¿Qué te ha dado esa mujer?,0,1951.0,\N,100,"Comedy,Drama,Musical",https://www.imdb.com/title/tt0043950,"Directed by Ismael Rodríguez.  With Pedro Infante, Luis Aguilar, Rosita Arenas, Gloria Mange. Pedro and Luis are now friends but their friendship becomes tarnished by alleged love triangles."
tt0043951,short,R'coon Dawg,R'coon Dawg,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043951,"Directed by Charles A. Nichols.  With Cactus Mack, Pinto Colvig, James MacDonald. Mickey's hunting raccoons, with help from Pluto. But the raccoon outsmarts Pluto at every turn, with help from a vine, a stream, and ultimately grabbing Mickey's coonskin cap and puppeteering it as a baby coon."
tt0043952,short,Rabbit Every Monday,Rabbit Every Monday,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043952,"Directed by Friz Freleng.  With Mel Blanc. Yosemite Sam hunts Bugs Bunny. Bugs covers Sam's gun with bubble gum, causing Sam to blast himself inside a big bubble. Sam next forces Bugs into his cabin, where Bugs fools Sam into thinking there is a party going on in his oven."
tt0043953,short,Rabbit Fire,Rabbit Fire,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043953,"Directed by Chuck Jones.  With Mel Blanc, Arthur Q. Bryan. Daffy Duck and Bugs argue back and forth whether it is duck season or rabbit season. The object of their arguments is hunter Elmer Fudd."
tt0043954,movie,Racket Girls,Racket Girls,0,1951.0,\N,70,"Action,Crime,Drama",https://www.imdb.com/title/tt0043954,"Directed by Robert C. Dertano.  With Peaches Page, Timothy Farrell, Clara Mortensen, Rita Martínez. A money launderer uses women's wrestling as a front for his illegal activities, but earns the enmity of a powerful mobster."
tt0043955,movie,The Racket,The Racket,0,1951.0,\N,88,"Crime,Drama,Film-Noir",https://www.imdb.com/title/tt0043955,"Directed by John Cromwell, Mel Ferrer, Tay Garnett.  With Robert Mitchum, Lizabeth Scott, Robert Ryan, William Talman. In New York, two honest cops try to hinder a crime syndicate from moving into the precinct and also to prevent the mob's plan of electing a corrupt prosecutor to a judgeship."
tt0043957,movie,The Raging Tide,The Raging Tide,0,1951.0,\N,93,"Crime,Drama,Film-Noir",https://www.imdb.com/title/tt0043957,"Directed by George Sherman.  With Shelley Winters, Richard Conte, Stephen McNally, Charles Bickford. After a San Francisco gangster murders a rival criminal, he seeks shelter on a fisherman's boat while the police are man-hunting him and pressuring his girlfriend into betrayal."
tt0043958,movie,Raton Pass,Raton Pass,0,1951.0,\N,84,Western,https://www.imdb.com/title/tt0043958,"Directed by Edwin L. Marin.  With Dennis Morgan, Patricia Neal, Steve Cochran, Scott Forbes. In the midst of a feud between two rancher families, a shrewd woman marries one of the ranchers and later tries to take his land through divorce and violent tactics involving a gang of outlaws."
tt0043959,movie,Rawhide,Rawhide,0,1951.0,\N,89,"Drama,Romance,Western",https://www.imdb.com/title/tt0043959,"Directed by Henry Hathaway.  With Tyrone Power, Susan Hayward, Hugh Marlowe, Dean Jagger. A stagecoach stop employee and a stranded woman traveller find themselves at the mercy of four desperate outlaws intent on robbing the next day's gold shipment."
tt0043961,movie,The Red Badge of Courage,The Red Badge of Courage,0,1951.0,\N,69,"Drama,War",https://www.imdb.com/title/tt0043961,"Directed by John Huston.  With Audie Murphy, Bill Mauldin, Douglas Dick, Royal Dano. Truncated adaptation of Stephen Crane's novel about a Civil War Union soldier who stuggles to find the courage to fight in the heat of battle."
tt0043962,movie,Red Mountain,Red Mountain,0,1951.0,\N,84,"Drama,Western",https://www.imdb.com/title/tt0043962,"Directed by William Dieterle, John Farrow.  With Alan Ladd, Lizabeth Scott, Arthur Kennedy, John Ireland. In 1865 Confederate Capt. Sherwood is heading to Colorado where Confederate Gen. Quantrill is stirring up rebellion using various Indian Nations."
tt0043965,movie,Reunion in Reno,Reunion in Reno,0,1951.0,\N,79,Comedy,https://www.imdb.com/title/tt0043965,"Directed by Kurt Neumann.  With Mark Stevens, Peggy Dow, Gigi Perreau, Frances Dee. A little girl enlists the aid of an attorney to obtain a divorce from her parents. Breezy B comedy which was loosely remade as IRRECONCILABLE DIFFERENCES(1984)."
tt0043966,movie,El revoltoso,El revoltoso,0,1951.0,\N,90,Comedy,https://www.imdb.com/title/tt0043966,"Directed by Gilberto Martínez Solares.  With Germán Valdés, Rebeca Iturbide, Perla Aguiar, Marcelo Chávez. An urban shoeshine boy live a lot of misadventures due to his habit to meddle in other peoples' business."
tt0043967,movie,Rhubarb,Rhubarb,0,1951.0,\N,94,"Comedy,Family,Sport",https://www.imdb.com/title/tt0043967,"Directed by Arthur Lubin.  With Ray Milland, Jan Sterling, Gene Lockhart, William Frawley. Rich, eccentric T.J. Banner adopts a feral cat who becomes an affectionate pet. Then T.J. dies, leaving to Rhubarb most of his money and a pro baseball team, the Brooklyn Loons. When the team protests, publicist Eric Yeager convinces them Rhubarb is good luck. But Eric's fiancée Polly seems to be allergic to cats, and the team's success may mean new hazards for Rhubarb."
tt0043968,movie,"Rich, Young and Pretty","Rich, Young and Pretty",0,1951.0,\N,95,"Comedy,Musical,Romance",https://www.imdb.com/title/tt0043968,"Directed by Norman Taurog.  With Jane Powell, Danielle Darrieux, Wendell Corey, Vic Damone. Jim Stauton Rogers, a Texas rancher turned international diplomat, takes his young daughter, Elizabeth Rogers, on a trip to Paris. He is concerned that his daughter might come in contact with her mother, Marie Devarone, a Parisian singer he met and loved more than twenty-five years ago."
tt0043969,short,Ridin' the Rails,Ridin' the Rails,0,1951.0,\N,10,"Short,Sport",https://www.imdb.com/title/tt0043969,"Directed by Jack Eaton.  With Ted Husing, Walt Disney. This is a Grantland Rice Sportscope from Paramount about hobbyists building steam locomotives, scaled one inch to the foot, by members of the Southern California branch of the Live Steam Model Locomotives Club. The models are powerful enough for the hobbyists to ride over the expensive-and-expansive tracks they also build to scale. Many of these models are perfect working replicas of of the ..."
tt0043970,movie,Ridin' the Outlaw Trail,Ridin' the Outlaw Trail,0,1951.0,\N,56,Western,https://www.imdb.com/title/tt0043970,"Directed by Fred F. Sears.  With Charles Starrett, Sunny Vickers, Edgar Dearing, Jim Bannon. Steve Forsythe/The Durango Kid (Charles Starrett) is trailing holdup man Sam Barton (Lee Morgan) from Texas, but Barton is found first by hotel owner Ace Conley (Jim Bannon) who has his henchmen kill Barton and hide the 1000 $20 gold pieces he has stolen in an abandoned mine. Before Steve and the local sheriff, Tom Chapman(Peter Thompson), can get together on a plan, Conley has terrorized Pop ..."
tt0043971,movie,River Solo Flows,Bungawan soro,0,1951.0,\N,93,War,https://www.imdb.com/title/tt0043971,"Directed by Kon Ichikawa.  With Ryô Ikebe, Hisaya Morishige, Yûnosuke Itô, Susumu Fujita."
tt0043972,movie,The River,The River,0,1951.0,\N,99,"Drama,Romance",https://www.imdb.com/title/tt0043972,"Directed by Jean Renoir.  With Patricia Walters, Nora Swinburne, Esmond Knight, Arthur Shields. Three adolescent girls growing up in Bengal, India, learn their lessons in life after falling for an older American soldier."
tt0043973,movie,Roadblock,Roadblock,0,1951.0,\N,73,"Crime,Drama,Film-Noir",https://www.imdb.com/title/tt0043973,"Directed by Harold Daniels.  With Charles McGraw, Joan Dixon, Lowell Gilmore, Louis Jean Heydt. Honest LA insurance detective Joe Peters becomes corrupt after falling in love with sensual gold-digger model Diane."
tt0043974,movie,Roar of the Iron Horse - Rail-Blazer of the Apache Trail,Roar of the Iron Horse - Rail-Blazer of the Apache Trail,0,1951.0,\N,260,Western,https://www.imdb.com/title/tt0043974,"Directed by Spencer Gordon Bennet, Thomas Carr.  With Jock Mahoney, Virginia Herrick, William Fawcett, Harold Landon. A railroad agent named Jim Grant opposes hard-nosed German, Karl Ulrich, called The Baron. Head of a strong ring in America, the infamous Baron was thwarted time and time again as he tried to sabotage the building of the transcontinental railroad with all the means to his scope, strategically bribing the local Indians into doing his dirty work."
tt0043975,movie,Roaring City,Roaring City,0,1951.0,\N,59,"Action,Adventure,Crime",https://www.imdb.com/title/tt0043975,"Directed by William Berke.  With Hugh Beaumont, Edward Brophy, Richard Travis, Joan Valerie. Dennis O'Brien is hired by Barton to bet on Harper, an old fighter, against Lundy, placing the bets in the name of Steve Belzig. Lundy dies of a blood clot during the bout. At Barton's hotel, after the fight, Dennis finds Gannon and Lundy, where he learns that Belzig is Lundy's real name and that Barton and Gannon had the fight fixed for Lundy to take a dive in the first round, but Barton told ..."
tt0043977,movie,Rodeo King and the Senorita,Rodeo King and the Senorita,0,1951.0,\N,67,Western,https://www.imdb.com/title/tt0043977,"Directed by Philip Ford.  With Rex Allen, Koko, Mary Ellen Kay, Buddy Ebsen. Lacey is after the profits of the Foster and Morales rodeo show. He has Morales killed during a stunt and then forces Foster to take him on as a silent partner. When Rex Allen joins the show, Lacey tries to get rid of him also. But Rex survives and now believes Morales' accident may have been murder."
tt0043979,short,Room and Bird,Room and Bird,0,1951.0,\N,7,"Animation,Comedy,Family",https://www.imdb.com/title/tt0043979,"Directed by Friz Freleng.  With Mel Blanc, Bea Benaderet. Sylvester Cat and Tweety Bird are pets of tenants in the Spinsters Arms Hotel, where pets aren't allowed. As they try to keep out of sight of the landlord, Sylvester discovers Tweety and chases him in and out of the hotel rooms."
tt0043980,short,Rooty Toot Toot,Rooty Toot Toot,0,1951.0,\N,7,"Animation,Comedy,Musical",https://www.imdb.com/title/tt0043980,"Directed by John Hubley.  With Thurl Ravenscroft, Annette Warren. The musical tale of a murder trial by a jealous lover."
tt0043981,movie,Rostro al mar,Rostro al mar,0,1951.0,\N,83,"Drama,War",https://www.imdb.com/title/tt0043981,"Directed by Carlos Serrano de Osma.  With Eulalia Montero, Carlo Tamberlani, Antonio Bofarull, Juan Manuel Soriano. In the final days of the Spanish Civil War, a married couple of Republican refugees goes into hiding in a northern Spanish seaside town. While the wife stays there with their recently born child, the husband continues North to an uncertain future in France."
tt0043982,movie,Rough Riders of Durango,Rough Riders of Durango,0,1951.0,\N,60,"Action,Western",https://www.imdb.com/title/tt0043982,"Directed by Fred C. Brannon.  With Allan Lane, Black Jack, Walter Baldwin, Aline Towne. Marshal ""Rocky"" Lane (Allan Lane) comes to the aid of Sheriff Bill Walters (Ross Ford) who is having a hard time trying to save the local farmers and ranchers from raids and hi-jackings. With Banker Johnson (Hal Price) about to foreclose on all their ranches and farms, the sheriff arranges for them to get a $40,000 advance on their next grain shipment so that they can pay off their notes at the ..."
tt0043983,movie,Royal Wedding,Royal Wedding,0,1951.0,\N,93,"Comedy,Musical,Romance",https://www.imdb.com/title/tt0043983,"Directed by Stanley Donen.  With Fred Astaire, Jane Powell, Peter Lawford, Sarah Churchill. A brother and sister dance act encounter challenges and romance when booked in London during the Royal Wedding."
tt0043984,movie,Ruf aus dem Äther,Ruf aus dem Äther,0,1951.0,\N,82,"Crime,Drama",https://www.imdb.com/title/tt0043984,"Directed by Georg C. Klaren, Georg Wilhelm Pabst.  With Oskar Werner, Lucia Scharf, Fritz Imhoff, Ernst Waldbrunn."
tt0043987,movie,Saddle Legion,Saddle Legion,0,1951.0,\N,60,"Action,Adventure,Drama",https://www.imdb.com/title/tt0043987,"Directed by Lesley Selander.  With Tim Holt, Dorothy Malone, Robert Livingston, Mauritz Hugo. After being fired by Warren, Gabe crosses the border to see Ace Kelso and they make plans to get Warren's cattle. They waylay the Cattle Inspector and replace him with their man Regan. After Regan condemns the cattle they plan to drive them across the border. But Dave Saunders is suspicious of the phony Inspector and rides off to check with the Chief Inspector."
tt0043990,movie,The Face of Truth,Det sande ansigt,0,1951.0,\N,92,"Crime,Drama",https://www.imdb.com/title/tt0043990,"Directed by Bodil Ipsen, Lau Lauritzen.  With Lau Lauritzen, Johannes Meyer, Lisbeth Movin, Ib Schønberg."
tt0043992,movie,Santa Fe,Santa Fe,0,1951.0,\N,87,Western,https://www.imdb.com/title/tt0043992,"Directed by Irving Pichel.  With Randolph Scott, Janis Carter, Jerome Courtland, Peter M. Thompson. After their service in the Civil War, four brothers go their separate ways, but later find themselves on opposite sides of a final showdown."
tt0043994,movie,Saturday's Hero,Saturday's Hero,0,1951.0,\N,111,"Drama,Sport",https://www.imdb.com/title/tt0043994,"Directed by David Miller.  With John Derek, Donna Reed, Sidney Blackmer, Alexander Knox. A star high school football player goes through the ups and downs of 'big-time' college athletics in the 1950's."
tt0043996,movie,Savage Drums,Savage Drums,0,1951.0,\N,73,"Adventure,Drama,Fantasy",https://www.imdb.com/title/tt0043996,"Directed by William Berke.  With Sabu, Lita Baron, H.B. Warner, Sid Melton. There is this little small-island kingdom located off the South China coast and the United States offers a pact of economic aid and military assistance if needed. But there is this Asiatic Communist nation/power---not identified but the name starts with 'C'--- that does not want this treaty to be signed, for whatever reason those Commie-nations have for doing whatever it is they are doing, and ..."
tt0043997,movie,Sazaa,Sazaa,0,1951.0,\N,111,"Drama,Family",https://www.imdb.com/title/tt0043997,"Directed by Fali Mistry.  With Dev Anand, Nimmi, Shyama, K.N. Singh. While driving her car, Kamini (Shyama) runs over a young man (Dev Anand), who is seriously injured. She stops the car, and takes him to a hospital, where it takes several weeks for him to recover. Kamini visits him daily even while he is unconsious. When he recovers, she is attracted to him, and offers him employment with her dad Seth Mothumal's (Gope) business as a manager. After being ..."
tt0043998,movie,The Scarf,The Scarf,0,1951.0,\N,93,"Drama,Film-Noir,Thriller",https://www.imdb.com/title/tt0043998,"Directed by Ewald André Dupont.  With John Ireland, Mercedes McCambridge, James Barton, Emlyn Williams. A man believe to have murdered a woman, escapes from the insane asylum to find if he was the one to actually kill her using the scarf she was wearing."
tt0043999,movie,Scarlet Thread,Scarlet Thread,0,1951.0,\N,85,Drama,https://www.imdb.com/title/tt0043999,"Directed by Lewis Gilbert.  With Kathleen Byron, Laurence Harvey, Sydney Tafler, Dora Bryan. Two villains team up to steal some jewelry. The robbery goes wrong and an innocent man is shot."
tt0044001,short,Scent-imental Romeo,Scent-imental Romeo,0,1951.0,\N,6,"Animation,Comedy,Family",https://www.imdb.com/title/tt0044001,"Directed by Chuck Jones.  With Mel Blanc. A hungry cat disguises herself as a skunk to get in on feeding time at the zoo, but amorous Pepe thinks she's the real thing and pours on his Maurice Chevalier impression to win her over."
tt0044002,movie,Schatten über Neapel,Schatten über Neapel,0,1951.0,\N,86,"Crime,Drama",https://www.imdb.com/title/tt0044002,"Directed by Hans Wolff.  With Maria Montez, Massimo Serato, Hans Söhnker, Carlo Giustini."
tt0044003,movie,Die Schuld des Dr. Homma,Die Schuld des Dr. Homma,0,1951.0,\N,89,"Crime,Drama",https://www.imdb.com/title/tt0044003,"Directed by Paul Verhoeven.  With Werner Hinz, Ilse Steppat, Liane Croon, Albrecht Schoenhals."
tt0044004,movie,Dark Eyes,Schwarze Augen,0,1951.0,\N,88,"Crime,Drama,Romance",https://www.imdb.com/title/tt0044004,"Directed by Géza von Bolváry.  With Cornell Borchers, Will Quadflieg, Angelika Hauff, Georg Thomalla. Violin virtuoso Fedor Varany meets on the train from Nice to Vienna Helene Samboni, the lover of the CoC President Alexander Grabner and still-wife of the artist Samboni know. Fedor falls in love with her without betraying his identity."
tt0044005,movie,Der schweigende Mund,Der schweigende Mund,0,1951.0,\N,97,Drama,https://www.imdb.com/title/tt0044005,"Directed by Karl Hartl.  With Oskar Homolka, Gisela Uhlen, Curd Jürgens, Albin Skoda."
tt0044006,movie,Schön muß man sein,Schön muß man sein,0,1951.0,\N,96,"Comedy,Musical",https://www.imdb.com/title/tt0044006,"Directed by Ákos Ráthonyi.  With Sonja Ziemann, Willy Fritsch, Anny Ondra, Hardy Krüger. Impresario Zwickel fears for the preview of his new operetta. One day remains to complete the fragmentary opus and the complete finale is still missing."
tt0044007,short,Scrambled Brains,Scrambled Brains,0,1951.0,\N,16,"Comedy,Short",https://www.imdb.com/title/tt0044007,"Directed by Jules White.  With Moe Howard, Larry Fine, Shemp Howard, Babe London. Shemp is a sick man, suffering from hallucinations. His worst vision is that his ugly nurse Nora is actually beautiful. When Moe and Larry come to take him home from the sanitarium, they discover he's become engaged to Nora. On the way to Nora's apartment for the wedding, the boys get in a fight with a stranger who promises to get even with them if he ever sees them again. They arrive to finding ..."
tt0044008,movie,A Christmas Carol,Scrooge,0,1951.0,\N,86,"Drama,Fantasy",https://www.imdb.com/title/tt0044008,"Directed by Brian Desmond Hurst.  With Alastair Sim, Jack Warner, Kathleen Harrison, Mervyn Johns. Ebenezer Scrooge, a curmudgeonly, miserly businessman, has no time for sentimentality and largely views Christmas as a waste of time. However, this Christmas Eve he will be visited by three spirits who will show him the errors of his ways."
tt0044010,movie,The Sea Hornet,The Sea Hornet,0,1951.0,\N,84,"Adventure,Crime,Mystery",https://www.imdb.com/title/tt0044010,"Directed by Joseph Kane.  With Rod Cameron, Adele Mara, Lorna Gray, Chill Wills. ""The Sea Hornet"" was a merchant ship sunk, supposedly by a torpedo, less than a mile off the California Coast during World War Two. Six years later when his buddy is killed, attempting to blow up the sunken ship, on the orders of Suntan Radford (Adele Mara) and Tony Sullivan (Jim Davis), deep-sea diver ""Gunner"" McNeil (Rod Cameron) has his suspicions aroused... especially since Suntan is the ..."
tt0044012,movie,Sealed Cargo,Sealed Cargo,0,1951.0,\N,90,"Drama,Romance,War",https://www.imdb.com/title/tt0044012,"Directed by Alfred L. Werker.  With Dana Andrews, Carla Balenda, Claude Rains, Philip Dorn. In 1943, an American fishing boat has a fateful encounter with a seriously damaged Danish schooner off of Canada's Atlantic coast."
tt0044015,movie,The Secret of Convict Lake,The Secret of Convict Lake,0,1951.0,\N,83,Western,https://www.imdb.com/title/tt0044015,"Directed by Michael Gordon.  With Glenn Ford, Gene Tierney, Ethel Barrymore, Zachary Scott. In 1871 a convict escapes, with other prisoners, to kill the man that framed him, but has second thoughts after meeting the man's beautiful future wife."
tt0044016,movie,Secrets of Monte Carlo,Secrets of Monte Carlo,0,1951.0,\N,60,"Crime,Drama,Film-Noir",https://www.imdb.com/title/tt0044016,"Directed by George Blair.  With Warren Douglas, Lois Hall, June Vincent, Stephen Bekassy. An Eastern potentate, the Rajah of Bandor (Charles Lung), and his American bride (Sue Casey), are robbed of a fortune in jewels on the Riviera, by a quartet of thieves led by Otto Von Herzen (Stephen Bekassy). The gang flees to Hong Kong, followed by Charles Reeves (Robin Hughes), British insurance investigator, and his sister, Susan ('Lois Hall' )qv)). Bill Whitfield (Warren Douglas), a ..."
tt0044020,movie,Sensation in San Remo,Sensation in San Remo,0,1951.0,\N,98,"Musical,Romance",https://www.imdb.com/title/tt0044020,"Directed by Georg Jacoby.  With Marika Rökk, Peter Pasetti, Ewald Balser, Elisabeth Markus."
tt0044021,movie,Without a Flag,Senza bandiera,0,1951.0,\N,121,Drama,https://www.imdb.com/title/tt0044021,"Directed by Lionello De Felice.  With Massimo Serato, Umberto Spadaro, Paolo Stoppa, Walter Rilla."
